annee;diplome;etablissement;academie;domaine;discipline;taux_de_reponse;taux_dinsertion;taux_d_emploi;salaire_brut_annuel_estime;situation;nombre_de_reponses;poids_de_la_discipline;idDiscipline;idDiplome;idLieu;IdTemps;SituationMois;NombreReponsesCAST(INT);TauxInsertionCAST(INT);SalaireBrutAnnuelEstimeCAST(INT);TauxReponsesCAST(INT);ErrorCode;ErrorColumn
2012;MASTER LMD;Paris 11 - Paris Sud;Versailles;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;88;87;;31200;18 mois après le diplôme;132;31;6;2;89;4;18;132;87;31200;88;-1071607685;0
2012;MASTER LMD;Paris 11 - Paris Sud;Versailles;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;56;;;;30 mois après le diplôme;4;1;1;2;89;4;30;4;;;56;-1071607685;0
2012;MASTER LMD;Paris 11 - Paris Sud;Versailles;Sciences, technologies et santé;Sciences de la vie et de la terre;51;92;;30400;30 mois après le diplôme;61;23;18;2;89;4;30;61;92;30400;51;-1071607685;0
2012;MASTER LMD;Paris 11 - Paris Sud;Versailles;Sciences, technologies et santé;Sciences fondamentales;42;;;;30 mois après le diplôme;20;8;20;2;89;4;30;20;;;42;-1071607685;0
2012;MASTER LMD;Paris 11 - Paris Sud;Versailles;Sciences, technologies et santé;Sciences fondamentales;42;;;;18 mois après le diplôme;20;8;20;2;89;4;18;20;;;42;-1071607685;0
2012;MASTER LMD;Paris 11 - Paris Sud;Versailles;Sciences, technologies et santé;Autres sciences, technologies et santé;74;84;;31600;18 mois après le diplôme;79;30;3;2;89;4;18;79;84;31600;74;-1071607685;0
2012;MASTER LMD;Évry-Val d'Essonne;Versailles;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;63;;;;18 mois après le diplôme;27;9;1;2;55;4;18;27;;;63;-1071607685;0
2012;MASTER LMD;Évry-Val d'Essonne;Versailles;Sciences humaines et sociales;Ensemble sciences humaines et sociales;57;;;;30 mois après le diplôme;20;8;7;2;55;4;30;20;;;57;-1071607685;0
2012;MASTER LMD;Évry-Val d'Essonne;Versailles;Sciences humaines et sociales;Histoire-géographie;0;;;;30 mois après le diplôme;0;;10;2;55;4;30;0;;;0;-1071607685;0
2012;MASTER LMD;Évry-Val d'Essonne;Versailles;Sciences, technologies et santé;Sciences de la vie et de la terre;83;;;;30 mois après le diplôme;7;2;18;2;55;4;30;7;;;83;-1071607685;0
2012;MASTER LMD;Évry-Val d'Essonne;Versailles;Sciences, technologies et santé;Informatique;71;;;;18 mois après le diplôme;17;6;12;2;55;4;18;17;;;71;-1071607685;0
2012;MASTER LMD;Évry-Val d'Essonne;Versailles;Sciences, technologies et santé;Autres sciences, technologies et santé;70;;;;30 mois après le diplôme;5;2;3;2;55;4;30;5;;;70;-1071607685;0
2012;MASTER LMD;Paris Nanterre;Versailles;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;55;85;;35300;30 mois après le diplôme;189;44;6;2;95;4;30;189;85;35300;55;-1071607685;0
2012;MASTER LMD;Paris Nanterre;Versailles;Droit, économie et gestion;Économie;51;;;;30 mois après le diplôme;19;4;5;2;95;4;30;19;;;51;-1071607685;0
2012;MASTER LMD;Paris Nanterre;Versailles;Sciences humaines et sociales;Ensemble sciences humaines et sociales;71;89;;26400;30 mois après le diplôme;180;32;7;2;95;4;30;180;89;26400;71;-1071607685;0
2012;MASTER LMD;Paris Nanterre;Versailles;Sciences humaines et sociales;Ensemble sciences humaines et sociales;71;88;;25000;18 mois après le diplôme;180;32;7;2;95;4;18;180;88;25000;71;-1071607685;0
2012;MASTER LMD;Paris Nanterre;Versailles;Sciences humaines et sociales;Histoire-géographie;70;;;;18 mois après le diplôme;21;4;10;2;95;4;18;21;;;70;-1071607685;0
2012;MASTER LMD;Paris Nanterre;Versailles;Sciences, technologies et santé;Autres sciences, technologies et santé;78;;;;30 mois après le diplôme;26;5;3;2;95;4;30;26;;;78;-1071607685;0
2012;MASTER ENS;Université Sorbonne Paris Nord;Créteil;Masters enseignement;Masters enseignement;33;;;;30 mois après le diplôme;3;100;14;1;125;4;30;3;;;33;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Droit, économie et gestion;Droit;32;;;;18 mois après le diplôme;8;5;4;2;125;4;18;8;;;32;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Droit, économie et gestion;Économie;33;;;;30 mois après le diplôme;14;9;5;2;125;4;30;14;;;33;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Droit, économie et gestion;Gestion;38;87;;;18 mois après le diplôme;41;25;9;2;125;4;18;41;87;;38;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Lettres, langues, arts;Lettres, langues, arts;50;;;;30 mois après le diplôme;7;3;13;2;125;4;30;7;;;50;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences humaines et sociales;Ensemble sciences humaines et sociales;55;86;;26500;18 mois après le diplôme;125;49;7;2;125;4;18;125;86;26500;55;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences humaines et sociales;Histoire-géographie;40;;;;30 mois après le diplôme;2;1;10;2;125;4;30;2;;;40;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences humaines et sociales;Autres sciences humaines et sociales;69;91;;;18 mois après le diplôme;32;12;2;2;125;4;18;32;91;;69;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences, technologies et santé;Ensemble sciences, technologies et santé;51;;;;30 mois après le diplôme;18;8;8;2;125;4;30;18;;;51;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences, technologies et santé;Sciences de la vie et de la terre;62;;;;18 mois après le diplôme;8;3;18;2;125;4;18;8;;;62;-1071607685;0
2012;MASTER LMD;Université Sorbonne Paris Nord;Créteil;Sciences, technologies et santé;Sciences de l'ingénieur;80;;;;18 mois après le diplôme;3;1;19;2;125;4;18;3;;;80;-1071607685;0
2012;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Droit, économie et gestion;Économie;42;;;;18 mois après le diplôme;13;9;5;2;94;4;18;13;;;42;-1071607685;0
2012;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Lettres, langues, arts;Lettres, langues, arts;47;85;;;30 mois après le diplôme;48;27;13;2;94;4;30;48;85;;47;-1071607685;0
2012;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Sciences humaines et sociales;Ensemble sciences humaines et sociales;51;85;;26500;18 mois après le diplôme;118;61;7;2;94;4;18;118;85;26500;51;-1071607685;0
2012;MASTER LMD;Paris 8 - Vincennes Saint-Denis;Créteil;Sciences humaines et sociales;Psychologie;67;89;;;18 mois après le diplôme;42;22;17;2;94;4;18;42;89;;67;-1071607685;0
2012;MASTER LMD;Paris-Est Créteil;Créteil;Droit, économie et gestion;Gestion;66;97;;37400;30 mois après le diplôme;167;29;9;2;98;4;30;167;97;37400;66;-1071607685;0
2012;MASTER LMD;Paris-Est Créteil;Créteil;Sciences humaines et sociales;Information communication;85;;;;18 mois après le diplôme;24;4;11;2;98;4;18;24;;;85;-1071607685;0
2012;MASTER ENS;Cergy-Pontoise;Versailles;Masters enseignement;Masters enseignement;65;97;;26500;18 mois après le diplôme;198;100;14;1;46;4;18;198;97;26500;65;-1071607685;0
2012;MASTER LMD;Cergy-Pontoise;Versailles;Droit, économie et gestion;Gestion;62;91;;33800;18 mois après le diplôme;68;22;9;2;46;4;18;68;91;33800;62;-1071607685;0
2012;MASTER LMD;Cergy-Pontoise;Versailles;Sciences humaines et sociales;Histoire-géographie;72;88;;32100;30 mois après le diplôme;50;14;10;2;46;4;30;50;88;32100;72;-1071607685;0
2012;MASTER LMD;Cergy-Pontoise;Versailles;Sciences humaines et sociales;Information communication;48;;;;30 mois après le diplôme;14;4;11;2;46;4;30;14;;;48;-1071607685;0
2012;MASTER LMD;Cergy-Pontoise;Versailles;Sciences humaines et sociales;Information communication;48;;;;18 mois après le diplôme;14;4;11;2;46;4;18;14;;;48;-1071607685;0
2012;MASTER LMD;Cergy-Pontoise;Versailles;Sciences, technologies et santé;Ensemble sciences, technologies et santé;65;91;;31500;18 mois après le diplôme;101;29;8;2;46;4;18;101;91;31500;65;-1071607685;0
2012;MASTER LMD;Cergy-Pontoise;Versailles;Sciences, technologies et santé;Sciences fondamentales;67;;;;18 mois après le diplôme;4;1;20;2;46;4;18;4;;;67;-1071607685;0
2012;MASTER LMD;Corse Pasquale Paoli;Corse;Droit, économie et gestion;Gestion;76;;;;30 mois après le diplôme;24;24;9;2;51;4;30;24;;;76;-1071607685;0
2012;MASTER LMD;Corse Pasquale Paoli;Corse;Droit, économie et gestion;Gestion;76;;;;18 mois après le diplôme;24;24;9;2;51;4;18;24;;;76;-1071607685;0
2012;MASTER LMD;Corse Pasquale Paoli;Corse;Sciences humaines et sociales;Histoire-géographie;44;;;;30 mois après le diplôme;5;7;10;2;51;4;30;5;;;44;-1071607685;0
2012;MASTER LMD;Corse Pasquale Paoli;Corse;Sciences humaines et sociales;Autres sciences humaines et sociales;80;;;;30 mois après le diplôme;3;4;2;2;51;4;30;3;;;80;-1071607685;0
2012;MASTER LMD;Corse Pasquale Paoli;Corse;Sciences, technologies et santé;Ensemble sciences, technologies et santé;71;78;;;30 mois après le diplôme;51;51;8;2;51;4;30;51;78;;71;-1071607685;0
2012;MASTER LMD;Corse Pasquale Paoli;Corse;Sciences, technologies et santé;Sciences fondamentales;75;;;;18 mois après le diplôme;24;24;20;2;51;4;18;24;;;75;-1071607685;0
2012;MASTER LMD;Antilles;Guadeloupe;Sciences, technologies et santé;Informatique;86;;;;30 mois après le diplôme;6;9;12;2;34;4;30;6;;;86;-1071607685;0
2012;MASTER LMD;La Réunion;La Réunion;Droit, économie et gestion;Économie;67;;;;30 mois après le diplôme;29;19;5;2;63;4;30;29;;;67;-1071607685;0
2012;MASTER LMD;La Réunion;La Réunion;Droit, économie et gestion;Gestion;58;79;;;30 mois après le diplôme;34;23;9;2;63;4;30;34;79;;58;-1071607685;0
2012;MASTER LMD;La Réunion;La Réunion;Lettres, langues, arts;Lettres, langues, arts;75;;;;30 mois après le diplôme;22;12;13;2;63;4;30;22;;;75;-1071607685;0
2012;MASTER LMD;La Réunion;La Réunion;Sciences, technologies et santé;Sciences de l'ingénieur;68;;;;30 mois après le diplôme;16;10;19;2;63;4;30;16;;;68;-1071607685;0
2012;MASTER LMD;Toutes universités et établissements assimilés;;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;66;87;;28400;18 mois après le diplôme;11433;42;6;2;120;4;18;11433;87;28400;66;-1071607685;0
2012;MASTER LMD;Toutes universités et établissements assimilés;;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;65;84;;30000;30 mois après le diplôme;1351;5;1;2;120;4;30;1351;84;30000;65;-1071607685;0
2012;MASTER LMD;Toutes universités et établissements assimilés;;Sciences humaines et sociales;Psychologie;77;86;;23900;18 mois après le diplôme;1425;5;17;2;120;4;18;1425;86;23900;77;-1071607685;0
2012;MASTER LMD;Toutes universités et établissements assimilés;;Sciences, technologies et santé;Sciences de l'ingénieur;76;92;;32800;30 mois après le diplôme;1930;6;19;2;120;4;30;1930;92;32800;76;-1071607685;0
2013;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences humaines et sociales;Ensemble sciences humaines et sociales;86;80;;25000;30 mois après le diplôme;87;14;7;2;84;5;30;87;80;25000;86;-1071607685;0
2013;MASTER LMD;Nice - Sophia-Antipolis;Nice;Sciences, technologies et santé;Ensemble sciences, technologies et santé;85;92;;30800;18 mois après le diplôme;176;28;8;2;84;5;18;176;92;30800;85;-1071607685;0
2013;MASTER LMD;Université de technologie de Troyes;Reims;Sciences, technologies et santé;Informatique;45;;;;18 mois après le diplôme;9;26;12;2;123;5;18;9;;;45;-1071607685;0
2013;MASTER LMD;Aix-Marseille;Aix-Marseille;Lettres, langues, arts;Lettres, langues, arts;70;79;;23400;18 mois après le diplôme;109;9;13;2;31;5;18;109;79;23400;70;-1071607685;0
2013;MASTER LMD;Aix-Marseille;Aix-Marseille;Sciences, technologies et santé;Sciences de la vie et de la terre;77;81;;25000;30 mois après le diplôme;113;8;18;2;31;5;30;113;81;25000;77;-1071607685;0
2013;MASTER LMD;Caen Normandie;Normandie;Sciences, technologies et santé;Ensemble sciences, technologies et santé;76;87;;29000;18 mois après le diplôme;134;24;8;2;45;5;18;134;87;29000;76;-1071607685;0
2013;MASTER LMD;La Rochelle;Poitiers;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;80;85;;26500;18 mois après le diplôme;65;25;6;2;64;5;18;65;85;26500;80;-1071607685;0
2013;MASTER LMD;Dijon - Bourgogne;Dijon;Lettres, langues, arts;Lettres, langues, arts;67;;;;18 mois après le diplôme;30;6;13;2;54;5;18;30;;;67;-1071607685;0
2013;MASTER LMD;Dijon - Bourgogne;Dijon;Sciences humaines et sociales;Ensemble sciences humaines et sociales;72;80;;22000;18 mois après le diplôme;118;24;7;2;54;5;18;118;80;22000;72;-1071607685;0
2013;MASTER LMD;Dijon - Bourgogne;Dijon;Sciences, technologies et santé;Ensemble sciences, technologies et santé;70;78;;26500;18 mois après le diplôme;190;39;8;2;54;5;18;190;78;26500;70;-1071607685;0
2013;MASTER LMD;Dijon - Bourgogne;Dijon;Sciences, technologies et santé;Sciences de l'ingénieur;50;;;;18 mois après le diplôme;4;1;19;2;54;5;18;4;;;50;-1071607685;0
2013;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences humaines et sociales;Ensemble sciences humaines et sociales;88;85;;25700;30 mois après le diplôme;72;20;7;2;37;5;30;72;85;25700;88;-1071607685;0
2013;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences humaines et sociales;Psychologie;93;;;;18 mois après le diplôme;23;6;17;2;37;5;18;23;;;93;-1071607685;0
2013;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences humaines et sociales;Psychologie;93;;;;30 mois après le diplôme;23;6;17;2;37;5;30;23;;;93;-1071607685;0
2013;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences humaines et sociales;Autres sciences humaines et sociales;86;;;;18 mois après le diplôme;12;3;2;2;37;5;18;12;;;86;-1071607685;0
2013;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences, technologies et santé;Ensemble sciences, technologies et santé;85;85;;28500;18 mois après le diplôme;135;38;8;2;37;5;18;135;85;28500;85;-1071607685;0
2013;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences, technologies et santé;Sciences de l'ingénieur;85;83;;30300;18 mois après le diplôme;49;14;19;2;37;5;18;49;83;30300;85;-1071607685;0
2013;MASTER LMD;Besançon - Franche-Comté;Besançon;Sciences, technologies et santé;Autres sciences, technologies et santé;88;93;;;18 mois après le diplôme;38;11;3;2;37;5;18;38;93;;88;-1071607685;0
2013;MASTER ENS;Brest - Bretagne occidentale;Rennes;Masters enseignement;Masters enseignement;61;96;;26200;18 mois après le diplôme;105;100;14;1;43;5;18;105;96;26200;61;-1071607685;0
2013;MASTER ENS;Brest - Bretagne occidentale;Rennes;Masters enseignement;Masters enseignement;61;97;;26500;30 mois après le diplôme;105;100;14;1;43;5;30;105;97;26500;61;-1071607685;0
2013;MASTER LMD;Brest - Bretagne occidentale;Rennes;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;76;84;;26200;18 mois après le diplôme;145;36;6;2;43;5;18;145;84;26200;76;-1071607685;0
2013;MASTER LMD;Brest - Bretagne occidentale;Rennes;Lettres, langues, arts;Lettres, langues, arts;79;74;;;18 mois après le diplôme;67;16;13;2;43;5;18;67;74;;79;-1071607685;0
2013;MASTER LMD;Brest - Bretagne occidentale;Rennes;Sciences humaines et sociales;Ensemble sciences humaines et sociales;85;84;;23400;30 mois après le diplôme;55;12;7;2;43;5;30;55;84;23400;85;-1071607685;0
2013;MASTER LMD;Nîmes;Montpellier;Droit, économie et gestion;Droit;60;;;;30 mois après le diplôme;9;;4;2;85;5;30;9;;;60;-1071607685;0
2013;MASTER LMD;Nîmes;Montpellier;Lettres, langues, arts;Lettres, langues, arts;63;;;;18 mois après le diplôme;4;;13;2;85;5;18;4;;;63;-1071607685;0
2013;MASTER LMD;Nîmes;Montpellier;Lettres, langues, arts;Lettres, langues, arts;63;;;;30 mois après le diplôme;4;;13;2;85;5;30;4;;;63;-1071607685;0
2013;MASTER LMD;Nîmes;Montpellier;Sciences humaines et sociales;Ensemble sciences humaines et sociales;75;;;;30 mois après le diplôme;3;;7;2;85;5;30;3;;;75;-1071607685;0
2013;MASTER ENS;Toulouse 1 - Capitole;Toulouse;Masters enseignement;Masters enseignement;60;;;;30 mois après le diplôme;3;100;14;1;117;5;30;3;;;60;-1071607685;0
2013;MASTER LMD;Toulouse 1 - Capitole;Toulouse;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;76;94;;28900;30 mois après le diplôme;460;87;6;2;117;5;30;460;94;28900;76;-1071607685;0
2013;MASTER LMD;Toulouse 1 - Capitole;Toulouse;Droit, économie et gestion;Droit;71;94;;27300;30 mois après le diplôme;144;27;4;2;117;5;30;144;94;27300;71;-1071607685;0
2013;MASTER LMD;Toulouse 1 - Capitole;Toulouse;Droit, économie et gestion;Gestion;81;93;;29200;30 mois après le diplôme;289;55;9;2;117;5;30;289;93;29200;81;-1071607685;0
2013;MASTER LMD;Toulouse 1 - Capitole;Toulouse;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;43;;;;30 mois après le diplôme;4;1;1;2;117;5;30;4;;;43;-1071607685;0
2013;MASTER LMD;Toulouse 1 - Capitole;Toulouse;Sciences, technologies et santé;Ensemble sciences, technologies et santé;75;98;;33000;30 mois après le diplôme;46;9;8;2;117;5;30;46;98;33000;75;-1071607685;0
2013;MASTER LMD;Toulouse - Jean Jaures;Toulouse;Droit, économie et gestion;Gestion;79;84;;23400;18 mois après le diplôme;48;14;9;2;116;5;18;48;84;23400;79;-1071607685;0
2013;MASTER LMD;Toulouse - Jean Jaures;Toulouse;Sciences, technologies et santé;Sciences fondamentales;100;;;;30 mois après le diplôme;5;1;20;2;116;5;30;5;;;100;-1071607685;0
2013;MASTER LMD;Toulouse 3 - Paul Sabatier;Toulouse;Sciences, technologies et santé;Informatique;85;100;;32400;30 mois après le diplôme;70;11;12;2;118;5;30;70;100;32400;85;-1071607685;0
2013;MASTER LMD;Bordeaux - Montaigne;Bordeaux;Sciences humaines et sociales;Histoire-géographie;71;71;;;18 mois après le diplôme;59;17;10;2;39;5;18;59;71;;71;-1071607685;0
2013;MASTER LMD;Bordeaux - Montaigne;Bordeaux;Sciences humaines et sociales;Histoire-géographie;71;76;;;30 mois après le diplôme;59;17;10;2;39;5;30;59;76;;71;-1071607685;0
2013;MASTER LMD;Bordeaux - Montaigne;Bordeaux;Sciences, technologies et santé;Ensemble sciences, technologies et santé;63;;;;30 mois après le diplôme;18;7;8;2;39;5;30;18;;;63;-1071607685;0
2013;MASTER ENS;Bordeaux;Bordeaux;Masters enseignement;Masters enseignement;70;97;;;18 mois après le diplôme;124;100;14;1;38;5;18;124;97;;70;-1071607685;0
2013;MASTER LMD;Bordeaux;Bordeaux;Droit, économie et gestion;Droit;72;83;;;18 mois après le diplôme;87;10;4;2;38;5;18;87;83;;72;-1071607685;0
2013;MASTER LMD;Bordeaux;Bordeaux;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;33;;;;30 mois après le diplôme;1;0;1;2;38;5;30;1;;;33;-1071607685;0
2013;MASTER LMD;Bordeaux;Bordeaux;Sciences humaines et sociales;Ensemble sciences humaines et sociales;79;85;;25000;30 mois après le diplôme;97;11;7;2;38;5;30;97;85;25000;79;-1071607685;0
2013;MASTER LMD;Bordeaux;Bordeaux;Sciences humaines et sociales;Autres sciences humaines et sociales;74;76;;;30 mois après le diplôme;33;4;2;2;38;5;30;33;76;;74;-1071607685;0
2013;MASTER LMD;Bordeaux;Bordeaux;Sciences, technologies et santé;Ensemble sciences, technologies et santé;81;85;;;18 mois après le diplôme;412;45;8;2;38;5;18;412;85;;81;-1071607685;0
2013;MASTER LMD;Bordeaux;Bordeaux;Sciences, technologies et santé;Sciences fondamentales;84;79;;;18 mois après le diplôme;59;7;20;2;38;5;18;59;79;;84;-1071607685;0
2013;MASTER LMD;Bordeaux;Bordeaux;Sciences, technologies et santé;Informatique;86;83;;;18 mois après le diplôme;44;5;12;2;38;5;18;44;83;;86;-1071607685;0
